source,postType,city,location,title,price,surface,rooms,furnished,url,scrape_date,post_code
Pararius,Buy,amsterdam,1087 GD Amsterdam (IJburg-West),Appartement Zwanebloemlaan 194,€ 750.000 k.k.,150 m²,6 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/874f2160/zwanebloemlaan,2024-12-07,1087 GD
Pararius,Buy,amsterdam,1024 SE Amsterdam (Waterlandpleinbuurt),Appartement De Egmondenstraat 145,€ 325.000 k.k.,65 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/bf856fe8/de-egmondenstraat,2024-12-07,1024 SE
Pararius,Buy,amsterdam,1059 AB Amsterdam (Hoofddorppleinbuurt),Appartement Aalsmeerweg 37 2,€ 475.000 k.k.,57 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/14c3215d/aalsmeerweg,2024-12-07,1059 AB
Pararius,Buy,amsterdam,1053 VN Amsterdam (Bellamybuurt),Appartement Bilderdijkkade 50 A 2,€ 895.000 k.k.,95 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/5d69abf8/bilderdijkkade,2024-12-07,1053 VN
Pararius,Buy,amsterdam,1016 GJ Amsterdam (Grachtengordel-West),Appartement Runstraat 7 2,€ 495.000 k.k.,51 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/9a7b9b4b/runstraat,2024-12-07,1016 GJ
Pararius,Buy,amsterdam,1079 VG Amsterdam (Rijnbuurt),Appartement Gaaspstraat 58 2,€ 750.000 k.k.,109 m²,5 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f2e7cd89/gaaspstraat,2024-12-07,1079 VG
Pararius,Buy,amsterdam,1092 EW Amsterdam (Transvaalbuurt),Appartement Pretoriusstraat 15 4,€ 900.000 k.k.,93 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/680e8f95/pretoriusstraat,2024-12-07,1092 EW
Pararius,Buy,amsterdam,1103 GM Amsterdam (Bijlmermuseum),Appartement Grubbehoeve 121,€ 310.000 k.k.,70 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/bb6b2984/grubbehoeve,2024-12-07,1103 GM
Pararius,Buy,amsterdam,1108 EN Amsterdam (Nellestein),Appartement Leksmondhof 30,€ 338.000 k.k.,68 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e960c237/leksmondhof,2024-12-07,1108 EN
Pararius,Buy,amsterdam,1019 HS Amsterdam (Oostelijk Havengebied),Appartement Zeeburgerkade 694,€ 575.000 k.k.,81 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/d77acbb4/zeeburgerkade,2024-12-07,1019 HS
Pararius,Buy,amsterdam,1072 LZ Amsterdam (Oude Pijp),Appartement Hercules Seghersstraat 19,€ 500.000 k.k.,68 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/04e18684/hercules-seghersstraat,2024-12-07,1072 LZ
Pararius,Buy,amsterdam,1015 HN Amsterdam (Jordaan),Appartement Palmgracht 62 2,€ 425.000 k.k.,44 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/790be744/palmgracht,2024-12-07,1015 HN
Pararius,Buy,amsterdam,1097 BM Amsterdam (Frankendael),Appartement Middenweg 20 B,€ 425.000 k.k.,46 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/5560f09b/middenweg,2024-12-07,1097 BM
Pararius,Buy,amsterdam,1017 CE Amsterdam (Grachtengordel-Zuid),Appartement Herengracht 611 3A,€ 750.000 k.k.,81 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/af1d9953/herengracht,2024-12-07,1017 CE
Pararius,Buy,amsterdam,1015 HS Amsterdam (Jordaan),Appartement Palmstraat 28 H,€ 425.000 k.k.,43 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e78f35ba/palmstraat,2024-12-07,1015 HS
Pararius,Buy,amsterdam,1081 GE Amsterdam (Buitenveldert-West),Appartement Nijenburg 71,€ 550.000 k.k.,80 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/8c3777c1/nijenburg,2024-12-07,1081 GE
Pararius,Buy,amsterdam,1051 JX Amsterdam (Staatsliedenbuurt),Appartement Van Bossestraat 6 1,€ 395.000 k.k.,42 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/c4212ca6/van-bossestraat,2024-12-07,1051 JX
Pararius,Buy,amsterdam,1055 AA Amsterdam (De Kolenkit),Appartement Bos en Lommerplantsoen 33 G,€ 249.000 k.k.,31 m²,1 kamer,,https://www.pararius.nl/appartement-te-koop/amsterdam/b786698c/bos-en-lommerplantsoen,2024-12-07,1055 AA
Pararius,Buy,amsterdam,1056 HE Amsterdam (Geuzenbuurt),Appartement Bestevâerstraat 25 2,€ 650.000 k.k.,78 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/076f28f4/bestevaerstraat,2024-12-07,1056 HE
Pararius,Buy,amsterdam,1068 EP Amsterdam (Osdorp-Oost),Appartement Osdorpplein 178,€ 475.000 k.k.,87 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/dffa765b/osdorpplein,2024-12-07,1068 EP
Pararius,Buy,amsterdam,1013 MM Amsterdam (Haarlemmerbuurt),Appartement IJdok 113,€ 1.195.000 k.k.,117 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/31c3e094/ijdok,2024-12-07,1013 MM
Pararius,Buy,amsterdam,1061 AE Amsterdam (Overtoomse Veld),Appartement Jan Tooropstraat 497,€ 675.000 k.k.,119 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/6c0f7a14/jan-tooropstraat,2024-12-07,1061 AE
Pararius,Buy,amsterdam,1067 ML Amsterdam (Geuzenveld),Appartement Teldershof 50,€ 425.000 k.k.,93 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/41ae62be/teldershof,2024-12-07,1067 ML
Pararius,Buy,amsterdam,1058 XR Amsterdam (Westindische Buurt),Appartement Van Rensselaerstraat 9 1,€ 375.000 k.k.,48 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/0c0df6c7/van-rensselaerstraat,2024-12-07,1058 XR
Pararius,Buy,amsterdam,1011 NS Amsterdam (Nieuwmarkt/Lastage),Appartement Jodenbreestraat 138 B,€ 565.000 k.k.,69 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/6aacb41e/jodenbreestraat,2024-12-07,1011 NS
Pararius,Buy,amsterdam,1058 EH Amsterdam (Overtoomse Veld),Appartement Nachtwachtlaan 220,€ 395.000 k.k.,60 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/1db1883b/nachtwachtlaan,2024-12-07,1058 EH
Pararius,Buy,amsterdam,1013 HM Amsterdam (Haarlemmerbuurt),Appartement Baanbrugsteeg 1 F,€ 399.000 k.k.,41 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/9a3df39e/baanbrugsteeg,2024-12-07,1013 HM
Pararius,Buy,amsterdam,1013 VN Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),Appartement Zaandijkstraat 2 2,€ 300.000 k.k.,32 m²,1 kamer,,https://www.pararius.nl/appartement-te-koop/amsterdam/44646604/zaandijkstraat,2024-12-07,1013 VN
Pararius,Buy,amsterdam,1054 DC Amsterdam (Helmersbuurt),Appartement Eerste Helmersstraat 69 2,€ 995.000 k.k.,118 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ae8dc5bd/eerste-helmersstraat,2024-12-07,1054 DC
Pararius,Buy,amsterdam,1074 XM Amsterdam (Nieuwe Pijp),Appartement Sint Willibrordusstraat 28 4,€ 375.000 k.k.,43 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/3629134a/sint-willibrordusstraat,2024-12-07,1074 XM
Pararius,Buy,amsterdam,1051 GZ Amsterdam (Staatsliedenbuurt),Appartement Van Hallstraat 57 H,€ 675.000 k.k.,82 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/7cc1676f/van-hallstraat,2024-12-07,1051 GZ
Pararius,Buy,amsterdam,1102 EE Amsterdam (H-buurt),Appartement Hofgeest 100,€ 325.000 k.k.,90 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/d672ef68/hofgeest,2024-12-07,1102 EE
Pararius,Buy,amsterdam,1054 ZJ Amsterdam (Helmersbuurt),Appartement Jacob van Lennepkade 115 H,€ 679.000 k.k.,69 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/4ac9e3dd/jacob-van-lennepkade,2024-12-07,1054 ZJ
Pararius,Buy,amsterdam,1092 TE Amsterdam (Oosterparkbuurt),Appartement Vrolikstraat 407 D,€ 365.000 k.k.,38 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e1e017a9/vrolikstraat,2024-12-07,1092 TE
Pararius,Buy,amsterdam,1053 CM Amsterdam (Bellamybuurt),Appartement Hasebroekstraat 33 H,€ 725.000 k.k.,75 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/bb1b7f1d/hasebroekstraat,2024-12-07,1053 CM
Pararius,Buy,amsterdam,1078 MV Amsterdam (Scheldebuurt),Appartement Biesboschstraat 38 2,€ 750.000 k.k.,80 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/8efba401/biesboschstraat,2024-12-07,1078 MV
Pararius,Buy,amsterdam,1031 HK Amsterdam (Noordelijke IJ-oevers-West),Appartement Lia Doranastraat 56,€ 750.000 k.k.,86 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/8c6e5d5e/lia-doranastraat,2024-12-07,1031 HK
Pararius,Buy,amsterdam,1094 NW Amsterdam (Indische Buurt-West),Appartement Insulindeweg 9 A,€ 765.000 k.k.,98 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/39e31dc3/insulindeweg,2024-12-07,1094 NW
Pararius,Buy,amsterdam,1069 KW Amsterdam (Osdorp-Midden),Appartement Baden Powellweg 14 E,€ 485.000 k.k.,120 m²,5 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/b6631e9e/baden-powellweg,2024-12-07,1069 KW
Pararius,Buy,amsterdam,1052 KG Amsterdam (Frederik Hendrikbuurt),Appartement Van Oldenbarneveldtstraat 84 H,€ 895.000 k.k.,108 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/93799c2a/van-oldenbarneveldtstraat,2024-12-07,1052 KG
Pararius,Buy,amsterdam,1013 WV Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),Appartement Hembrugstraat 3 1,€ 395.000 k.k.,47 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/29e85d62/hembrugstraat,2024-12-07,1013 WV
Pararius,Buy,amsterdam,1018 PJ Amsterdam (Oostelijke Eilanden/Kadijken),Appartement Czaar Peterstraat 169 A,€ 350.000 k.k.,37 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/91503ba0/czaar-peterstraat,2024-12-07,1018 PJ
Pararius,Buy,amsterdam,1013 HC Amsterdam (Haarlemmerbuurt),Appartement Brouwersgracht 182 K,€ 600.000 k.k.,72 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/3eb8bf4e/brouwersgracht,2024-12-07,1013 HC
Pararius,Buy,amsterdam,1076 RL Amsterdam (Stadionbuurt),Appartement Achillesstraat 138 1,€ 595.000 k.k.,63 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/2c7f4940/achillesstraat,2024-12-07,1076 RL
Pararius,Buy,amsterdam,1053 HJ Amsterdam (Van Lennepbuurt),Appartement Jacob van Lennepstraat 30 H,€ 960.000 k.k.,105 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ee692999/jacob-van-lennepstraat,2024-12-07,1053 HJ
Pararius,Buy,amsterdam,1082 EW Amsterdam (Buitenveldert-West),Appartement Koxhorn 28 2,€ 480.000 k.k.,77 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/cfcfb496/koxhorn,2024-12-07,1082 EW
Pararius,Buy,amsterdam,1016 DH Amsterdam (Grachtengordel-West),Appartement Westermarkt 15 C,€ 549.000 k.k.,61 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e6103b9f/westermarkt,2024-12-07,1016 DH
Pararius,Buy,amsterdam,1057 SW Amsterdam (Hoofdweg e.o.),Appartement Baffinstraat 35 4,€ 450.000 k.k.,52 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ce5b38db/baffinstraat,2024-12-07,1057 SW
Pararius,Buy,amsterdam,1053 AV Amsterdam (Bellamybuurt),Appartement Wenslauerstraat 27 H,€ 600.000 k.k.,68 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f4807f14/wenslauerstraat,2024-12-07,1053 AV
Pararius,Buy,amsterdam,1054 VP Amsterdam (Overtoomse Sluis),Appartement Staringstraat 8 1,€ 475.000 k.k.,49 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f966fc6b/staringstraat,2024-12-07,1054 VP
Pararius,Buy,amsterdam,1056 WS Amsterdam (Geuzenbuurt),Appartement Reinier Claeszenstraat 96 2,€ 500.000 k.k.,52 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/074d0e4c/reinier-claeszenstraat,2024-12-07,1056 WS
Pararius,Buy,amsterdam,1078 DH Amsterdam (Scheldebuurt),Appartement Churchill-laan 59 B,€ 715.000 k.k.,87 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/1eb04257/churchill-laan,2024-12-07,1078 DH
Pararius,Buy,amsterdam,1061 DZ Amsterdam (De Kolenkit),Appartement Akbarstraat 12 C,€ 435.000 k.k.,58 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f5bb1c03/akbarstraat,2024-12-07,1061 DZ
Pararius,Buy,amsterdam,1062 KC Amsterdam (Westlandgracht),Appartement Wittgensteinlaan 126,€ 575.000 k.k.,90 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e5e2e1e0/wittgensteinlaan,2024-12-07,1062 KC
Pararius,Buy,amsterdam,1012 VR Amsterdam (Burgwallen-Nieuwe Zijde),Appartement Spuistraat 251 1,€ 550.000 k.k.,59 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/a53b3837/spuistraat,2024-12-07,1012 VR
Pararius,Buy,amsterdam,1074 XP Amsterdam (Oude Pijp),Appartement Tweede Jan van der Heijdenstraat 57 4,€ 850.000 k.k.,95 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/d44b0cff/tweede-jan-van-der-heijdenstraat,2024-12-07,1074 XP
Pararius,Buy,amsterdam,1021 HJ Amsterdam (IJplein/Vogelbuurt),Appartement Fazantenweg 15 1,€ 450.000 k.k.,70 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/cce65a29/fazantenweg,2024-12-07,1021 HJ
Pararius,Buy,amsterdam,1091 NT Amsterdam (Transvaalbuurt),Appartement Albert Luthulistraat 12 B,€ 375.000 k.k.,55 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/5b091627/albert-luthulistraat,2024-12-07,1091 NT
Pararius,Buy,amsterdam,1051 EV Amsterdam (Staatsliedenbuurt),Appartement Fannius Scholtenstraat 73 H,€ 375.000 k.k.,40 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ea6b2d42/fannius-scholtenstraat,2024-12-07,1051 EV
Pararius,Buy,amsterdam,1054 AX Amsterdam (Helmersbuurt),Appartement De Genestetstraat 6 H,€ 925.000 k.k.,94 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/cce99584/de-genestetstraat,2024-12-07,1054 AX
Pararius,Buy,amsterdam,1053 JD Amsterdam (Van Lennepbuurt),Appartement Jacob van Lennepstraat 239 D,€ 395.000 k.k.,45 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/c2dceb07/jacob-van-lennepstraat,2024-12-07,1053 JD
Pararius,Buy,amsterdam,1077 TS Amsterdam (Apollobuurt),Appartement Minervaplein 30 1,€ 975.000 k.k.,109 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ef8b5047/minervaplein,2024-12-07,1077 TS
Pararius,Buy,amsterdam,1077 LL Amsterdam (Apollobuurt),Appartement Jan van Eijckstraat 20 1,€ 1.150.000 k.k.,201 m²,9 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/157d8153/jan-van-eijckstraat,2024-12-07,1077 LL
Pararius,Buy,amsterdam,1056 KP Amsterdam (Geuzenbuurt),Appartement Geuzenkade 81 H,€ 450.000 k.k.,54 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/0ca97343/geuzenkade,2024-12-07,1056 KP
Pararius,Buy,amsterdam,1092 GX Amsterdam (Transvaalbuurt),Appartement Laing's Nekstraat 48 1,€ 425.000 k.k.,49 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ed262d24/laing-s-nekstraat,2024-12-07,1092 GX
Pararius,Buy,amsterdam,1092 GX Amsterdam (Transvaalbuurt),Appartement Laing's Nekstraat 40 H,€ 500.000 k.k.,59 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e33e38c6/laing-s-nekstraat,2024-12-07,1092 GX
Pararius,Buy,amsterdam,1072 CV Amsterdam (Oude Pijp),Appartement Albert Cuypstraat 40 C,€ 375.000 k.k.,37 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/3566352e/albert-cuypstraat,2024-12-07,1072 CV
Pararius,Buy,amsterdam,1079 WL Amsterdam (Rijnbuurt),Appartement Kribbestraat 25 1,€ 400.000 k.k.,59 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/7ccdde68/kribbestraat,2024-12-07,1079 WL
Pararius,Buy,amsterdam,1068 ND Amsterdam (Osdorp-Oost),Appartement Pieter Calandlaan 251,€ 350.000 k.k.,81 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ced4ad35/pieter-calandlaan,2024-12-07,1068 ND
Pararius,Buy,amsterdam,1017 GT Amsterdam (Grachtengordel-Zuid),Appartement Kerkstraat 174 1,€ 695.000 k.k.,87 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/07eeacf9/kerkstraat,2024-12-07,1017 GT
Pararius,Buy,amsterdam,1055 RB Amsterdam (Landlust),Appartement Willem de Zwijgerlaan 355 2,€ 475.000 k.k.,56 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/fe2c8f51/willem-de-zwijgerlaan,2024-12-07,1055 RB
Pararius,Buy,amsterdam,1077 VR Amsterdam (Apollobuurt),Appartement Stadionkade 67 2,€ 825.000 k.k.,109 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/bfdd6040/stadionkade,2024-12-07,1077 VR
Pararius,Buy,amsterdam,1095 DK Amsterdam (Indische Buurt-Oost),Appartement Insulindeweg 838,€ 375.000 k.k.,42 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/c26d4b95/insulindeweg,2024-12-07,1095 DK
Pararius,Buy,amsterdam,1077 HZ Amsterdam (Apollobuurt),Appartement Beethovenstraat 109 3,€ 1.125.000 k.k.,115 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f67e5f27/beethovenstraat,2024-12-07,1077 HZ
Pararius,Buy,amsterdam,1059 ED Amsterdam (Hoofddorppleinbuurt),Appartement Leimuidenstraat 5 2,€ 650.000 k.k.,72 m²,5 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e075471e/leimuidenstraat,2024-12-07,1059 ED
Pararius,Buy,amsterdam,1012 WP Amsterdam (Burgwallen-Nieuwe Zijde),Appartement Singel 449 B,€ 775.000 k.k.,86 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e7d10ccd/singel,2024-12-07,1012 WP
Pararius,Buy,amsterdam,1017 AD Amsterdam (Grachtengordel-Zuid),Appartement Amstel 118 B,€ 475.000 k.k.,54 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/1c9b300e/amstel,2024-12-07,1017 AD
Pararius,Buy,amsterdam,1082 HK Amsterdam (Buitenveldert-West),Appartement Van Nijenrodeweg 445,€ 300.000 k.k.,33 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/5661286d/van-nijenrodeweg,2024-12-07,1082 HK
Pararius,Buy,amsterdam,1102 XP Amsterdam (Venserpolder),Appartement Dickenslaan 101,€ 235.000 k.k.,40 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e1930dd8/dickenslaan,2024-12-07,1102 XP
Pararius,Buy,amsterdam,1087 EN Amsterdam (IJburg-West),Appartement IJburglaan 911,€ 515.000 k.k.,94 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/9c1bc74a/ijburglaan,2024-12-07,1087 EN
Pararius,Buy,amsterdam,1015 GZ Amsterdam (Jordaan),Appartement Lijnbaansgracht 84 2,€ 520.000 k.k.,64 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f101e8d3/lijnbaansgracht,2024-12-07,1015 GZ
Pararius,Buy,amsterdam,1052 KC Amsterdam (Frederik Hendrikbuurt),Appartement Van Oldenbarneveldtstraat 54 F,€ 1.250.000 k.k.,149 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/3f48ed07/van-oldenbarneveldtstraat,2024-12-07,1052 KC
Pararius,Buy,amsterdam,1011 NC Amsterdam (Nieuwmarkt/Lastage),Appartement Valkenburgerstraat 198 E,€ 700.000 k.k.,83 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e4ca6cb4/valkenburgerstraat,2024-12-07,1011 NC
Pararius,Buy,amsterdam,1071 CH Amsterdam (Museumkwartier),Appartement Pieter Cornelisz. Hooftstraat 160 H,€ 1.550.000 k.k.,157 m²,5 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/cf2e43a0/pieter-cornelisz-hooftstraat,2024-12-07,1071 CH
Pararius,Buy,amsterdam,1095 MD Amsterdam (Zeeburgereiland/Bovendiep),Appartement Faas Wilkesstraat 391,€ 395.000 k.k.,49 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e4bb0e1a/faas-wilkesstraat,2024-12-07,1095 MD
Pararius,Buy,amsterdam,1095 TH Amsterdam (Indische Buurt-Oost),Appartement Menadostraat 15 B,€ 525.000 k.k.,77 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/5f7e2ff5/menadostraat,2024-12-07,1095 TH
Pararius,Buy,amsterdam,1056 RE Amsterdam (Erasmuspark),Appartement Mercatorstraat 169 1,€ 465.000 k.k.,57 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/70f8026b/mercatorstraat,2024-12-07,1056 RE
Pararius,Buy,amsterdam,1013 GE Amsterdam (Haarlemmerbuurt),Appartement Droogbak 5 C,€ 650.000 k.k.,80 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/d828844a/droogbak,2024-12-07,1013 GE
Pararius,Buy,amsterdam,1091 LL Amsterdam (Transvaalbuurt),Appartement Schalk Burgerstraat 24,€ 550.000 k.k.,83 m²,5 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/2ec3db1e/schalk-burgerstraat,2024-12-07,1091 LL
Pararius,Buy,amsterdam,1064 LG Amsterdam (Slotermeer-West),Appartement Confuciusplein 13,€ 400.000 k.k.,85 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/9e600434/confuciusplein,2024-12-07,1064 LG
Pararius,Buy,amsterdam,1043 EG Amsterdam (Sloterdijk Nieuw-West),Appartement Lutonhof 483,€ 639.000 k.k.,92 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/671c84f6/lutonhof,2024-12-07,1043 EG
Pararius,Buy,amsterdam,1079 DP Amsterdam (Scheldebuurt),Appartement Waalstraat 69 1,€ 430.000 k.k.,46 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/6272ef2b/waalstraat,2024-12-07,1079 DP
Pararius,Buy,amsterdam,1077 LL Amsterdam (Apollobuurt),Appartement Jan van Eijckstraat 22 2,€ 1.700.000 k.k.,204 m²,7 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/0340f1d6/jan-van-eijckstraat,2024-12-07,1077 LL
Pararius,Buy,amsterdam,1011 AJ Amsterdam (Nieuwmarkt/Lastage),Appartement Prins Hendrikkade 105 1,€ 500.000 k.k.,59 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/8bcf6d6b/prins-hendrikkade,2024-12-07,1011 AJ
Pararius,Buy,amsterdam,1078 LL Amsterdam (Scheldebuurt),Appartement Roerstraat 93 C,€ 750.000 k.k.,74 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/d0413271/roerstraat,2024-12-07,1078 LL
Pararius,Buy,amsterdam,1072 HE Amsterdam (Nieuwe Pijp),Appartement Rustenburgerstraat 370 3,€ 1.000.000 k.k.,131 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/25b1eb42/rustenburgerstraat,2024-12-07,1072 HE
Pararius,Buy,amsterdam,1092 VH Amsterdam (Transvaalbuurt),Appartement Tugelaweg 44 E,€ 720.027 k.k.,86 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/31e0cd6e/tugelaweg,2024-12-07,1092 VH
Pararius,Buy,amsterdam,1024 ML Amsterdam (Waterlandpleinbuurt),Appartement IJsselmeerstraat 76 A,€ 675.000 k.k.,122 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/a435fdcf/ijsselmeerstraat,2024-12-07,1024 ML
Pararius,Buy,amsterdam,1051 CW Amsterdam (Staatsliedenbuurt),Appartement Van Boetzelaerstraat 24 1,€ 395.000 k.k.,46 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/914760d1/van-boetzelaerstraat,2024-12-07,1051 CW
Pararius,Buy,amsterdam,1025 CK Amsterdam (Buikslotermeer),Appartement Zilverberg 148,€ 375.000 k.k.,82 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/bde38914/zilverberg,2024-12-07,1025 CK
Pararius,Buy,amsterdam,1057 JV Amsterdam (Chassébuurt),Appartement Admiraal De Ruijterweg 41 4,€ 425.000 k.k.,60 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/096264f3/admiraal-de-ruijterweg,2024-12-07,1057 JV
Pararius,Buy,amsterdam,1102 AC Amsterdam (Amsterdamse Poort e.o.),Appartement Bijlmerdreef 320,€ 575.000 k.k.,130 m²,5 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/8d4b38aa/bijlmerdreef,2024-12-07,1102 AC
Pararius,Buy,amsterdam,1059 XD Amsterdam (Hoofddorppleinbuurt),Appartement Piet Gijzenbrugstraat 15 H,€ 575.000 k.k.,65 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/3e7f2e07/piet-gijzenbrugstraat,2024-12-07,1059 XD
