page_source,first_scrape_date,last_scrape_date,url,post_type,city,location,title,property_type,postcode,price,price_type,surface,surface_unit,rooms,furnished,postcode_1,gemeente,gemeente_code,wijk,wijk_code,buurt,buurt_code,stadsdeel_onderverdeling,stadsdeel,pc6_jaar
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/424ae191/amstelkade,Buy,Amsterdam,1078 AJ Amsterdam (IJselbuurt),Appartement Amstelkade 50 3,Appartement,1078 AJ,525000,k.k.,65,m²,3,,1078 AJ,Amsterdam,GM0363,IJselbuurt,WK0363KL,IJselbuurt-West,BU0363KL01,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/5f86b06e/reggestraat,Buy,Amsterdam,1078 CX Amsterdam (IJselbuurt),Appartement Reggestraat 65,Appartement,1078 CX,500000,k.k.,68,m²,3,,1078 CX,Amsterdam,GM0363,IJselbuurt,WK0363KL,IJselbuurt-West,BU0363KL01,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/0716808d/amstelkade,Buy,Amsterdam,1078 AA Amsterdam (IJselbuurt),Appartement Amstelkade 2 2,Appartement,1078 AA,825000,k.k.,109,m²,5,,1078 AA,Amsterdam,GM0363,IJselbuurt,WK0363KL,IJselbuurt-Oost,BU0363KL02,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/7432318a/uithoornstraat,Buy,Amsterdam,1078 ST Amsterdam (IJselbuurt),Appartement Uithoornstraat 23 1,Appartement,1078 ST,575000,k.k.,72,m²,3,,1078 ST,Amsterdam,GM0363,IJselbuurt,WK0363KL,IJselbuurt-Oost,BU0363KL02,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-16,https://www.pararius.nl/apartment-for-rent/amsterdam/bd39af6c/kromme-mijdrechtstraat,Rent,Amsterdam,,Flat Kromme-Mijdrechtstraat,Flat,1079 LB,2750,per month,77,m2,3,Upholstered,1079 LB,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Kromme Mijdrechtbuurt,BU0363KM01,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-16,https://www.pararius.nl/apartment-for-rent/amsterdam/c4cdd5d0/vrijheidslaan,Rent,Amsterdam,,Flat Vrijheidslaan 89 1,Flat,1079 KH,2900,per month,89,m2,4,,1079 KH,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Kromme Mijdrechtbuurt,BU0363KM01,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-16,https://www.pararius.nl/apartment-for-rent/amsterdam/ab3e02d3/hunzestraat,Rent,Amsterdam,,Flat Hunzestraat 120 H,Flat,1079 WJ,2800,per month,85,m2,5,Furnished,1079 WJ,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-16,https://www.pararius.nl/apartment-for-rent/amsterdam/39cefdf5/president-kennedylaan,Rent,Amsterdam,,Flat President Kennedylaan,Flat,1079 NP,2350,per month,55,m2,4,Upholstered,1079 NP,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-16,https://www.pararius.nl/apartment-for-rent/amsterdam/e1f0b2b3/president-kennedyplantsoen,Rent,Amsterdam,,Flat President Kennedyplantsoen,Flat,1079 SK,3250,per month,142,m2,4,Furnished,1079 SK,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-West,BU0363KM02,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-16,https://www.pararius.nl/apartment-for-rent/amsterdam/833a1c43/hunzestraat,Rent,Amsterdam,,Flat Hunzestraat,Flat,1079 VW,1950,per month,81,m2,4,,1079 VW,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-16,https://www.pararius.nl/appartement-te-koop/amsterdam/6c83c847/amsteldijk,Buy,Amsterdam,,Appartement Amsteldijk 148 2,Appartement,1079 LG,900000,k.k.,135,m2,4,,1079 LG,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Kromme Mijdrechtbuurt,BU0363KM01,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-16,https://www.pararius.nl/appartement-te-koop/amsterdam/2b534efa/kromme-mijdrechtstraat,Buy,Amsterdam,,Appartement Kromme-Mijdrechtstraat 55 2,Appartement,1079 KR,450000,k.k.,53,m2,3,,1079 KR,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Kromme Mijdrechtbuurt,BU0363KM01,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-19,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/3eba7277/vechtstraat,Rent,Amsterdam,1079 JD Amsterdam (Rijnbuurt),Flat Vechtstraat,Flat,1079 JD,2950,per month,94,m²,6,Upholstered,1079 JD,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/c150b0c7/eemsstraat,Rent,Amsterdam,1079 TC Amsterdam (Rijnbuurt),Flat Eemsstraat,Flat,1079 TC,2795,per month,77,m²,4,Furnished,1079 TC,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-18,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/f42cdc97/kribbestraat,Rent,Amsterdam,1079 WS Amsterdam (Rijnbuurt),Flat Kribbestraat 34 H,Flat,1079 WS,2700,per month,71,m²,4,Shell,1079 WS,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/a52c7b71/president-kennedyplantsoen,Rent,Amsterdam,1079 SK Amsterdam (Rijnbuurt),Flat President Kennedyplantsoen,Flat,1079 SK,2750,per month,142,m²,4,Furnished,1079 SK,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-West,BU0363KM02,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/3aa294be/rijnstraat,Rent,Amsterdam,1079 HT Amsterdam (Rijnbuurt),Flat Rijnstraat,Flat,1079 HT,2495,per month,78,m²,3,Upholstered,1079 HT,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/a05cc250/kribbestraat,Rent,Amsterdam,1079 WT Amsterdam (Rijnbuurt),Flat Kribbestraat 38 2,Flat,1079 WT,2700,per month,104,m²,4,Shell,1079 WT,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/7802c78f/hunzestraat,Rent,Amsterdam,1079 WG Amsterdam (Rijnbuurt),Flat Hunzestraat 102 H,Flat,1079 WG,2350,per month,56,m²,3,Upholstered,1079 WG,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/13fa40af/kinderdijkstraat,Rent,Amsterdam,1079 GS Amsterdam (Rijnbuurt),Flat Kinderdijkstraat 112 3,Flat,1079 GS,2450,per month,65,m²,3,Upholstered,1079 GS,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-17,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/91da71c2/waalstraat,Rent,Amsterdam,1079 DV Amsterdam (Rijnbuurt),Flat Waalstraat,Flat,1079 DV,2400,per month,50,m²,3,Upholstered,1079 DV,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/house-for-rent/amsterdam/a093121a/amsteldijk,Rent,Amsterdam,1079 LE Amsterdam (Rijnbuurt),House Amsteldijk,House,1079 LE,4750,per month,164,m²,5,Upholstered,1079 LE,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Kromme Mijdrechtbuurt,BU0363KM01,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/2d029aa0/kuinderstraat,Buy,Amsterdam,1079 DH Amsterdam (Rijnbuurt),Appartement Kuinderstraat 19 H,Appartement,1079 DH,685000,k.k.,80,m²,4,,1079 DH,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/b634d5ec/kromme-mijdrechtstraat,Buy,Amsterdam,1079 KP Amsterdam (Rijnbuurt),Appartement Kromme-Mijdrechtstraat 39 2,Appartement,1079 KP,399000,k.k.,49,m²,3,,1079 KP,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Kromme Mijdrechtbuurt,BU0363KM01,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/afde13cd/kinderdijkstraat,Buy,Amsterdam,1079 GC Amsterdam (Rijnbuurt),Appartement Kinderdijkstraat 51 2,Appartement,1079 GC,499000,k.k.,55,m²,3,,1079 GC,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/00809e55/president-kennedylaan,Buy,Amsterdam,1079 NH Amsterdam (Rijnbuurt),Appartement President Kennedylaan 86 2,Appartement,1079 NH,580000,k.k.,77,m²,4,,1079 NH,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/f2e7cd89/gaaspstraat,Buy,Amsterdam,1079 VG Amsterdam (Rijnbuurt),Appartement Gaaspstraat 58 2,Appartement,1079 VG,750000,k.k.,109,m²,5,,1079 VG,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Kromme Mijdrechtbuurt,BU0363KM01,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/b4a248c0/moerdijkstraat,Buy,Amsterdam,1079 XM Amsterdam (Rijnbuurt),Appartement Moerdijkstraat 39 1,Appartement,1079 XM,400000,k.k.,48,m²,3,,1079 XM,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-West,BU0363KM02,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/c084ead5/vechtstraat,Buy,Amsterdam,1079 JJ Amsterdam (Rijnbuurt),Appartement Vechtstraat 181 H,Appartement,1079 JJ,1000000,k.k.,126,m²,5,,1079 JJ,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/ac5eb3af/alblasstraat,Buy,Amsterdam,1079 ZH Amsterdam (Rijnbuurt),Appartement Alblasstraat 15 1,Appartement,1079 ZH,450000,k.k.,51,m²,3,,1079 ZH,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-West,BU0363KM02,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/aac54ef0/hoendiepstraat,Buy,Amsterdam,1079 LX Amsterdam (Rijnbuurt),Appartement Hoendiepstraat 48 2,Appartement,1079 LX,750000,k.k.,105,m²,6,,1079 LX,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/8e05efae/uiterwaardenstraat,Buy,Amsterdam,1079 BS Amsterdam (Rijnbuurt),Appartement Uiterwaardenstraat 59 2,Appartement,1079 BS,450000,k.k.,56,m²,3,,1079 BS,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/6c04b085/boterdiepstraat,Buy,Amsterdam,1079 ST Amsterdam (Rijnbuurt),Appartement Boterdiepstraat 29 H,Appartement,1079 ST,700000,k.k.,75,m²,3,,1079 ST,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/e982444b/hoendiepstraat,Buy,Amsterdam,1079 LX Amsterdam (Rijnbuurt),Appartement Hoendiepstraat 54 1,Appartement,1079 LX,485000,k.k.,56,m²,3,,1079 LX,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/927ceaff/alblasstraat,Buy,Amsterdam,1079 ZK Amsterdam (Rijnbuurt),Appartement Alblasstraat 57 H,Appartement,1079 ZK,550000,k.k.,62,m²,3,,1079 ZK,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-West,BU0363KM02,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/07d99cf3/eemsstraat,Buy,Amsterdam,1079 TH Amsterdam (Rijnbuurt),Appartement Eemsstraat 26 H,Appartement,1079 TH,695000,k.k.,78,m²,3,,1079 TH,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/3ac93acc/hunzestraat,Buy,Amsterdam,1079 WH Amsterdam (Rijnbuurt),Appartement Hunzestraat 118 H,Appartement,1079 WH,725000,k.k.,84,m²,3,,1079 WH,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/56e9b0ac/uiterwaardenstraat,Buy,Amsterdam,1079 CN Amsterdam (Scheldebuurt),Appartement Uiterwaardenstraat 221 A,Appartement,1079 CN,1725000,k.k.,179,m²,6,,1079 CN,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-West,BU0363KM02,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/f40e0503/waverstraat,Buy,Amsterdam,1079 VK Amsterdam (Rijnbuurt),Appartement Waverstraat 95 H,Appartement,1079 VK,675000,k.k.,74,m²,3,,1079 VK,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Kromme Mijdrechtbuurt,BU0363KM01,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/36c992d1/kromme-mijdrechtstraat,Buy,Amsterdam,1079 KR Amsterdam (Rijnbuurt),Appartement Kromme-Mijdrechtstraat 65 H,Appartement,1079 KR,700000,k.k.,78,m²,3,,1079 KR,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Kromme Mijdrechtbuurt,BU0363KM01,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/7ccdde68/kribbestraat,Buy,Amsterdam,1079 WL Amsterdam (Rijnbuurt),Appartement Kribbestraat 25 1,Appartement,1079 WL,400000,k.k.,59,m²,4,,1079 WL,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Midden,BU0363KM03,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/40d59f18/trompenburgstraat,Buy,Amsterdam,1079 TT Amsterdam (Rijnbuurt),Appartement Trompenburgstraat 109 A 2,Appartement,1079 TT,499000,k.k.,60,m²,4,,1079 TT,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Kromme Mijdrechtbuurt,BU0363KM01,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/de280798/eemsstraat,Buy,Amsterdam,1079 TD Amsterdam (Rijnbuurt),Appartement Eemsstraat 49 1,Appartement,1079 TD,475000,k.k.,58,m²,2,,1079 TD,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/7443f51e/uiterwaardenstraat,Buy,Amsterdam,1079 BS Amsterdam (Rijnbuurt),Appartement Uiterwaardenstraat 71 2,Appartement,1079 BS,485000,k.k.,51,m²,3,,1079 BS,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/81f486d0/president-kennedylaan,Buy,Amsterdam,1079 NE Amsterdam (Rijnbuurt),Appartement President Kennedylaan 40 3,Appartement,1079 NE,525000,k.k.,71,m²,4,,1079 NE,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/58259772/alblasstraat,Buy,Amsterdam,1079 ZG Amsterdam (Rijnbuurt),Appartement Alblasstraat 7 2,Appartement,1079 ZG,950000,k.k.,104,m²,4,,1079 ZG,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-West,BU0363KM02,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/125c3197/president-kennedylaan,Buy,Amsterdam,1079 NB Amsterdam (Rijnbuurt),Appartement President Kennedylaan 2 3,Appartement,1079 NB,850000,k.k.,110,m²,3,,1079 NB,Amsterdam,GM0363,Rijnbuurt,WK0363KM,Rijnbuurt-Oost,BU0363KM04,De Pijp / Rivierenbuurt,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-16,https://www.pararius.nl/apartment-for-rent/amsterdam/a251fbd0/george-gershwinlaan,Rent,Amsterdam,,Flat George Gershwinlaan 651,Flat,1082 MT,2800,per month,94,m2,4,,1082 MT,Amsterdam,GM0363,Zuidas,WK0363KP,Zuidas-Zuid,BU0363KP04,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-16,https://www.pararius.nl/appartement-te-koop/amsterdam/3e7bbbac/gustav-mahlerlaan,Buy,Amsterdam,,Appartement Gustav Mahlerlaan 168,Appartement,1082 ME,925000,k.k.,107,m2,3,,1082 ME,Amsterdam,GM0363,Zuidas,WK0363KP,Zuidas-Zuid,BU0363KP04,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-17,https://www.pararius.nl/apartment-for-rent/amsterdam/048ff2fb/rosy-wertheimstraat,Rent,Amsterdam,1082 MZ Amsterdam (Zuidas),Flat Rosy Wertheimstraat 75,Flat,1082 MZ,4750,per month,140,m²,3,Furnished,1082 MZ,Amsterdam,GM0363,Zuidas,WK0363KP,Zuidas-Zuid,BU0363KP04,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/423dac23/florence-pricehof,Rent,Amsterdam,1081 LG Amsterdam (Zuidas),Flat Florence Pricehof,Flat,1081 LG,3650,per month,110,m²,3,,1081 LG,Amsterdam,GM0363,Zuidas,WK0363KP,VU-kwartier,BU0363KP03,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/13eba96b/rosy-wertheimstraat,Rent,Amsterdam,1082 MZ Amsterdam (Zuidas),Flat Rosy Wertheimstraat,Flat,1082 MZ,2950,per month,80,m²,3,Upholstered or furnished,1082 MZ,Amsterdam,GM0363,Zuidas,WK0363KP,Zuidas-Zuid,BU0363KP04,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/732db715/gustav-mahlerlaan,Rent,Amsterdam,1082 MK Amsterdam (Zuidas),Flat Gustav Mahlerlaan,Flat,1082 MK,3100,per month,87,m²,3,Furnished,1082 MK,Amsterdam,GM0363,Zuidas,WK0363KP,Zuidas-Zuid,BU0363KP04,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-17,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/e26a9237/gustav-mahlerplein,Rent,Amsterdam,1082 MS Amsterdam (Zuidas),Flat Gustav Mahlerplein 175,Flat,1082 MS,2900,per month,86,m²,2,Upholstered,1082 MS,Amsterdam,GM0363,Zuidas,WK0363KP,Zuidas-Zuid,BU0363KP04,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/9dcac5d4/jaddanbaikade,Rent,Amsterdam,1081 LE Amsterdam (Zuidas),Flat Jaddanbaikade,Flat,1081 LE,5000,per month,144,m²,3,,1081 LE,Amsterdam,GM0363,Zuidas,WK0363KP,VU-kwartier,BU0363KP03,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-18,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/5f2cc091/george-gershwinlaan,Rent,Amsterdam,1082 MT Amsterdam (Zuidas),Flat George Gershwinlaan 611,Flat,1082 MT,2595,per month,94,m²,4,,1082 MT,Amsterdam,GM0363,Zuidas,WK0363KP,Zuidas-Zuid,BU0363KP04,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/en/project/amsterdam/556dca2b/the-pulse/studio-vrije-sector,Rent,Amsterdam,1081 LE Amsterdam (Zuidas),Project: The Pulse - Studio vrije sector,Project:,1081 LE,1897,per month,53,m²,1,,1081 LE,Amsterdam,GM0363,Zuidas,WK0363KP,VU-kwartier,BU0363KP03,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/en/project/amsterdam/ab0d13a9/the-pulse/penthouse,Rent,Amsterdam,1081 LE Amsterdam (Zuidas),Project: The Pulse - Penthouse,Project:,1081 LE,3850,per month,112,m²,3,,1081 LE,Amsterdam,GM0363,Zuidas,WK0363KP,VU-kwartier,BU0363KP03,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/en/project/amsterdam/f5147540/the-pulse/townhouse-vrije-sector,Rent,Amsterdam,1081 LE Amsterdam (Zuidas),Project: The Pulse - Townhouse Vrije sector,Project:,1081 LE,3672,per month,113,m²,3,,1081 LE,Amsterdam,GM0363,Zuidas,WK0363KP,VU-kwartier,BU0363KP03,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/c11f6fbc/fred-roeskestraat,Buy,Amsterdam,1076 ED Amsterdam (Zuidas),Appartement Fred. Roeskestraat 92 C 13,Appartement,1076 ED,2200000,k.k.,199,m²,6,,1076 ED,Amsterdam,GM0363,Zuidas,WK0363KP,Zuidas-Noord,BU0363KP01,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/cad47e82/gustav-mahlerplein,Buy,Amsterdam,1082 MS Amsterdam (Zuidas),Appartement Gustav Mahlerplein 175,Appartement,1082 MS,860000,k.k.,86,m²,2,,1082 MS,Amsterdam,GM0363,Zuidas,WK0363KP,Zuidas-Zuid,BU0363KP04,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/67db20d0/claude-debussylaan,Buy,Amsterdam,1082 MC Amsterdam (Zuidas),Appartement Claude Debussylaan 243,Appartement,1082 MC,1995000,k.k.,226,m²,7,,1082 MC,Amsterdam,GM0363,Zuidas,WK0363KP,Zuidas-Zuid,BU0363KP04,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/9b70061a/rosy-wertheimstraat,Buy,Amsterdam,1082 MZ Amsterdam (Zuidas),Appartement Rosy Wertheimstraat 1,Appartement,1082 MZ,419000,k.k.,36,m²,2,,1082 MZ,Amsterdam,GM0363,Zuidas,WK0363KP,Zuidas-Zuid,BU0363KP04,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/5b8207e3/peter-schatstraat,Buy,Amsterdam,1082 MX Amsterdam (Zuidas),Appartement Peter Schatstraat 95,Appartement,1082 MX,1700000,k.k.,158,m²,4,,1082 MX,Amsterdam,GM0363,Zuidas,WK0363KP,Zuidas-Zuid,BU0363KP04,Buitenveldert / Zuidas,Stadsdeel Zuid,2024
